-7.929947,18.556276
-7.977924,18.625528
-7.883242,18.582254
-7.9371266,18.616598
-7.9262476,18.664278
-7.8847446,18.587133
-7.932049,18.611937
-8.0610485,18.55727
-8.046942,18.595728
-8.027588,18.632626
-8.059197,18.625038
-8.010037,18.5988
-8.060281,18.560972
-7.961987,18.564146
-8.046311,18.630093
-7.964844,18.681461
-8.004205,18.606022
-8.358945,18.5587
-8.204354,18.508295
-8.573848,18.509365
-8.611631,18.52173
-8.596046,18.534107
-8.303147,18.57454
-8.410283,18.52664
-8.962659,18.458656
-8.648545,18.448038
-9.221664,18.566229
-8.84091,18.425085
-8.813238,18.4427
-9.0100565,18.458742
-8.974763,18.45153
-8.947769,18.495384
-9.200183,18.506905
-9.679694,18.530834
-9.517114,18.57489
-9.431536,18.44162
-9.545484,18.55349
-9.622537,18.385717
-9.684628,18.491817
-9.453531,18.563992
-9.457944,18.419683
-9.506046,18.54943
-9.096657,18.428545
-9.188897,18.425539
-10.125712,18.499815
-9.937613,18.545666
-9.928988,18.464888
-9.901931,18.508116
-9.941831,18.500929
-9.924994,18.539083
-9.820431,18.382559
-9.877799,18.497168
-9.970932,18.619274
-9.907817,18.506165
-9.987485,18.389078
-10.797131,18.516289
-10.270461,18.491896
-10.593706,18.415466
-10.593954,18.504969
-10.555559,18.488665
-10.6816225,18.425053
-10.383051,18.518755
-10.546774,18.567596
-10.59657,18.495037
-10.414913,18.628075
-10.445887,18.455893
-11.118865,18.408289
-11.241712,18.474747
-11.205531,18.454865
-10.824366,18.423576
-10.854345,18.471912
-10.947104,18.54983
-11.015675,18.395748
-10.873743,18.452156
-10.959215,18.58585
-10.971634,18.469395
-11.015847,18.393196
-11.9449215,18.40228
-11.584806,18.464104
-11.3463955,18.47578
-12.251471,18.441133
-11.375347,18.480164
-11.409912,18.58278
-11.630238,18.479565
-11.821441,18.463982
-11.763374,18.494724
-11.726656,18.517132
-12.587976,18.444881
-13.30143,18.597923
-13.33481,18.78408
-13.017454,18.583134
-13.124136,18.617474
-13.211903,18.691551
-12.987419,18.548836
-13.257497,18.655285
-13.01823,18.483269
-13.235632,18.603785
-13.22049,18.650517
-13.634738,18.620083
-13.523329,18.536743
-13.540063,18.54478
-13.574273,18.479479
-13.467972,18.544783
-13.74697,18.424532
-13.692713,18.32136
-13.624139,18.630367
-13.390434,18.525032
-13.691418,18.569605
-13.483393,18.637865
-13.391503,18.47665
-13.433509,18.607117
-13.931073,18.516167
-13.740156,18.622688
-13.550221,18.717793
-14.085993,18.651676
-13.648672,18.662714
-13.906404,18.542233
-13.893431,18.415985
-13.848507,18.487778
-13.702684,18.586754
-14.153909,18.737467
-13.888526,18.476336
-14.261293,18.62519
-14.570747,18.44111
-14.455246,18.672707
-14.736803,18.741566
-14.363206,18.757078
-14.344357,18.61504
-14.389198,18.707943
-14.832823,18.625378
-14.393726,18.630283
-14.533716,18.83228
-14.685171,18.571283
-15.020805,18.77515
-15.390144,18.64144
-15.343799,18.785406
-15.220312,18.698784
-15.478973,18.594128
-15.122346,18.90156
-15.575703,18.607456
-15.018892,18.719511
-15.499288,18.554016
-15.530217,18.549425
-15.9798765,18.92541
-15.511921,18.837767
-15.698828,18.559824
-15.751584,18.6247
-15.825841,18.834805
-15.700873,18.73286
-16.01539,18.829721
-15.748885,18.67328
-15.757722,18.656706
-15.749247,18.6075
-15.865552,18.674011
-16.006836,18.747036
-16.477205,18.798876
-15.989237,18.73943
-16.356745,18.948088
-16.04342,18.73012
-15.952594,18.75916
-16.067406,18.709917
-16.018646,18.713612
-16.492432,18.852512
-16.11702,18.696032
-15.932395,18.680515
-16.850992,18.749022
-16.781084,18.843153
-16.794855,18.822187
-16.86303,18.869316
-16.761848,18.841913
-16.919025,18.806324
-16.697031,18.7835
-16.857378,18.763712
-16.855549,18.876654
-16.662691,18.83286
-16.870415,18.858034
-17.1848,18.833145
-17.392496,18.872616
-17.256714,18.899538
-17.1917,18.88858
-17.386871,18.977283
-17.413292,18.82159
-17.437452,19.004677
-17.350445,18.866167
-17.390068,18.894337
-17.350904,18.934937
-17.531967,18.804056
-17.493881,18.89441
-17.486214,18.946627
-7.899905,18.582811
-7.8524427,18.778328
-7.9559665,18.75168
-8.020359,18.793411
-7.9315906,18.750456
-7.938547,18.655933
-8.030908,18.714603
-8.177107,18.657341
-8.089372,18.718294
-8.094176,18.715355
-8.087433,18.629778
-8.049259,18.81659
-8.111567,19.007463
-8.052808,18.88904
-8.425667,18.756746
-8.227825,18.85271
-8.418707,18.81337
-8.370834,18.82322
-8.705221,18.5599
-8.183104,18.82173
-8.375256,18.706337
-8.428615,18.876625
-9.1554365,18.826498
-9.055664,18.698927
-8.968317,18.654291
-8.922864,18.642365
-9.267575,18.875238
-8.985691,18.774982
-9.159143,18.760017
-9.674238,18.58318
-9.48869,18.613764
-9.764984,18.607286
-9.371395,18.484516
-9.367213,18.557915
-9.519921,18.57934
-9.704234,18.644775
-9.615869,18.527348
-9.393999,18.580051
-9.114579,18.498358
-9.7571745,18.806017
-9.361818,18.728933
-10.066748,18.68406
-9.976551,18.885977
-10.162539,19.000053
-9.962962,18.618208
-10.247517,18.708149
-10.035396,18.648764
-9.933888,18.663088
-9.911512,18.58816
-10.189055,18.700636
-10.100754,18.892937
-10.167413,18.804
-10.648522,18.770926
-10.556607,18.869017
-10.7242155,18.827557
-10.554342,18.670185
-10.653213,18.655266
-10.953042,19.00319
-10.9903145,19.031223
-10.652753,18.966675
-10.46104,18.753351
-10.613329,18.65644
-10.628481,18.763243
-10.655419,18.797285
-11.168017,18.92877
-11.108715,18.957558
-10.860542,18.74523
-10.9974785,18.967524
-11.113355,18.864294
-10.921888,18.77764
-11.138483,18.814173
-11.081109,18.583511
-11.153043,18.777168
-11.054487,18.716362
-10.920677,18.691912
-10.947461,18.830803
-11.504199,18.658848
-11.560186,18.62997
-11.480729,18.940521
-11.404054,18.759636
-11.344628,18.601616
-11.351031,18.676256
-11.647911,18.935135
-11.36792,18.667713
-12.986921,18.750334
-13.004884,18.754915
-13.112271,18.696007
-13.29466,18.856077
-12.800464,18.838543
-13.059148,18.671047
-13.217578,18.880228
-12.924795,18.674606
-13.510702,18.73756
-13.607922,18.676382
-13.649877,18.637959
-13.518443,18.721485
-13.355085,19.032358
-13.56292,18.686457
-13.453416,18.795187
-13.480965,18.82344
-13.508163,18.790018
-13.567765,18.778475
-13.518546,18.909729
-13.526031,18.548313
-13.98735,18.830772
-13.883554,18.760147
