,sc_id,spot,exp_cor_before,interface_cor_before,mix_cor_before,exp_cor_after,interface_cor_after,mix_cor_after,celltype
13,cell_1055,spot_120,0.9904532518297323,0.8865451350965157,0.9800624401564106,0.9862298344536335,0.7288568024429775,0.960492531252568,ExcitatoryL6
14,cell_958,spot_120,0.9904532518297323,0.8865451350965157,0.9800624401564106,0.9862298344536335,0.7288568024429775,0.960492531252568,ExcitatoryL6
15,cell_351,spot_120,0.9904532518297323,0.8865451350965157,0.9800624401564106,0.9862298344536335,0.7288568024429775,0.960492531252568,ExcitatoryL6
16,cell_1353,spot_120,0.9904532518297323,0.8865451350965157,0.9800624401564106,0.9862298344536335,0.7288568024429775,0.960492531252568,ExcitatoryL4
17,cell_1419,spot_120,0.9904532518297323,0.8865451350965157,0.9800624401564106,0.9862298344536335,0.7288568024429775,0.960492531252568,Endo
18,cell_20,spot_120,0.9904532518297323,0.8865451350965157,0.9800624401564106,0.9862298344536335,0.7288568024429775,0.960492531252568,ExcitatoryL2and3
19,cell_1184,spot_120,0.9904532518297323,0.8865451350965157,0.9800624401564106,0.9862298344536335,0.7288568024429775,0.960492531252568,ExcitatoryL2and3
20,cell_406,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,Pvalb
21,cell_1008,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,Pvalb
22,cell_1008,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,Pvalb
23,cell_1384,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,Endo
24,cell_1046,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,ExcitatoryL2and3
25,cell_989,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,ExcitatoryL2and3
26,cell_994,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,ExcitatoryL2and3
27,cell_1093,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,ExcitatoryL2and3
28,cell_1385,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,ExcitatoryL2and3
29,cell_1014,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,ExcitatoryL2and3
30,cell_1018,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,ExcitatoryL2and3
31,cell_924,spot_128,0.9887836765148592,0.7409535985093163,0.9640006687143049,0.9914539516158091,0.7887660649613244,0.9061477979237368,ExcitatoryL2and3
32,cell_552,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,ExcitatoryL6
33,cell_757,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,ExcitatoryL6
34,cell_885,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,ExcitatoryL6
35,cell_423,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,ExcitatoryL6
36,cell_763,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,ExcitatoryL6
37,cell_768,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,ExcitatoryL6
38,cell_1215,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,ExcitatoryL6
39,cell_712,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,ExcitatoryL6
40,cell_1062,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,Endo
41,cell_1414,spot_81,0.9876899627620962,0.7177315839819147,0.960694124884078,0.9870529245508477,0.8158623365255043,0.9699338657483134,Endo
42,cell_1058,spot_2,0.9775961683404892,0.985432009100753,0.9783797524165156,0.9792405708113182,0.9942269527305733,0.9150620380937388,ExcitatoryL6
43,cell_394,spot_2,0.9775961683404892,0.985432009100753,0.9783797524165156,0.9792405708113182,0.9942269527305733,0.9150620380937388,Olig
44,cell_78,spot_2,0.9775961683404892,0.985432009100753,0.9783797524165156,0.9792405708113182,0.9942269527305733,0.9150620380937388,Olig
45,cell_47,spot_2,0.9775961683404892,0.985432009100753,0.9783797524165156,0.9792405708113182,0.9942269527305733,0.9150620380937388,Olig
46,cell_1417,spot_2,0.9775961683404892,0.985432009100753,0.9783797524165156,0.9792405708113182,0.9942269527305733,0.9150620380937388,Olig
47,cell_1513,spot_2,0.9775961683404892,0.985432009100753,0.9783797524165156,0.9792405708113182,0.9942269527305733,0.9150620380937388,Olig
48,cell_421,spot_2,0.9775961683404892,0.985432009100753,0.9783797524165156,0.9792405708113182,0.9942269527305733,0.9150620380937388,Olig
49,cell_2,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL6
50,cell_1267,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL6
51,cell_14,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL6
52,cell_152,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL6
53,cell_152,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL6
54,cell_144,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL6
55,cell_9,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL6
56,cell_787,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL6
57,cell_611,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL4
58,cell_758,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,Olig
59,cell_604,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,Olig
60,cell_1424,spot_6,0.987675688187042,0.8659569214817351,0.9755038115165113,0.9917543665560298,0.9311248799551621,0.9196826123716091,ExcitatoryL5
61,cell_1376,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
62,cell_1159,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
63,cell_925,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
64,cell_1117,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
65,cell_1225,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
66,cell_1257,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
67,cell_1131,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
68,cell_1167,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
69,cell_1098,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
70,cell_410,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
71,cell_1138,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,ExcitatoryL6
72,cell_674,spot_137,0.99423865452143,0.9514406596222659,0.9899588550315136,0.9976409721365304,0.9848901704274902,0.9963658919656264,Pvalb
73,cell_896,spot_152,0.9373208326623788,0.920039459029575,0.9355926952990984,0.9726165966983936,0.9629954516251281,0.9716544821910671,Olig
74,cell_1208,spot_152,0.9373208326623788,0.920039459029575,0.9355926952990984,0.9726165966983936,0.9629954516251281,0.9716544821910671,Olig
75,cell_765,spot_152,0.9373208326623788,0.920039459029575,0.9355926952990984,0.9726165966983936,0.9629954516251281,0.9716544821910671,Olig
76,cell_1341,spot_152,0.9373208326623788,0.920039459029575,0.9355926952990984,0.9726165966983936,0.9629954516251281,0.9716544821910671,Astro
77,cell_1260,spot_152,0.9373208326623788,0.920039459029575,0.9355926952990984,0.9726165966983936,0.9629954516251281,0.9716544821910671,Astro
78,cell_966,spot_152,0.9373208326623788,0.920039459029575,0.9355926952990984,0.9726165966983936,0.9629954516251281,0.9716544821910671,Astro
79,cell_843,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,ExcitatoryL6
80,cell_599,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,ExcitatoryL6
81,cell_87,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,ExcitatoryL6
82,cell_650,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,ExcitatoryL6
83,cell_545,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,ExcitatoryL6
84,cell_534,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,ExcitatoryL6
85,cell_557,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,ExcitatoryL6
86,cell_1261,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,ExcitatoryL6
87,cell_186,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,Sst
88,cell_333,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,Sst
89,cell_35,spot_63,0.9908296808673273,0.8027219581041434,0.9720189085910089,0.9924577277487815,0.8414604832996384,0.9119072616250482,ExcitatoryL5
90,cell_1041,spot_153,0.9632977174629035,0.9125334275173257,0.9582212884683458,0.9694549291470872,0.9138250366435288,0.9638919398967314,Endo
91,cell_1369,spot_153,0.9632977174629035,0.9125334275173257,0.9582212884683458,0.9694549291470872,0.9138250366435288,0.9638919398967314,Olig
92,cell_1433,spot_153,0.9632977174629035,0.9125334275173257,0.9582212884683458,0.9694549291470872,0.9138250366435288,0.9638919398967314,Olig
93,cell_1338,spot_153,0.9632977174629035,0.9125334275173257,0.9582212884683458,0.9694549291470872,0.9138250366435288,0.9638919398967314,Olig
94,cell_326,spot_153,0.9632977174629035,0.9125334275173257,0.9582212884683458,0.9694549291470872,0.9138250366435288,0.9638919398967314,Olig
95,cell_31,spot_153,0.9632977174629035,0.9125334275173257,0.9582212884683458,0.9694549291470872,0.9138250366435288,0.9638919398967314,Astro
96,cell_1452,spot_187,1.0,0.9550754397856182,0.9955075439785619,1.0,0.9550754367329052,0.9288413815709492,Endo
97,cell_776,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,Endo
98,cell_267,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,Vip
99,cell_623,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,ExcitatoryL2and3
100,cell_506,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,ExcitatoryL2and3
101,cell_569,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,ExcitatoryL2and3
102,cell_609,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,ExcitatoryL2and3
103,cell_527,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,ExcitatoryL2and3
104,cell_540,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,ExcitatoryL2and3
105,cell_360,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,Astro
106,cell_623,spot_71,0.988448359445829,0.9178653877033716,0.9813900622715832,0.9841276449506225,0.9579281041653573,0.9815076908720961,ExcitatoryL2and3
107,cell_894,spot_59,0.9768893343371522,0.8266077653721063,0.9618611774406476,0.9660784384252811,0.9670425559977301,0.966174850182526,Olig
108,cell_1049,spot_59,0.9768893343371522,0.8266077653721063,0.9618611774406476,0.9660784384252811,0.9670425559977301,0.966174850182526,Olig
109,cell_536,spot_59,0.9768893343371522,0.8266077653721063,0.9618611774406476,0.9660784384252811,0.9670425559977301,0.966174850182526,Olig
110,cell_629,spot_59,0.9768893343371522,0.8266077653721063,0.9618611774406476,0.9660784384252811,0.9670425559977301,0.966174850182526,Astro
111,cell_1069,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,ExcitatoryL6
112,cell_1039,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,ExcitatoryL6
113,cell_951,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,ExcitatoryL6
114,cell_184,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,ExcitatoryL6
115,cell_416,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,ExcitatoryL6
116,cell_956,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,Pvalb
117,cell_970,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,Pvalb
118,cell_976,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,Pvalb
119,cell_666,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,Pvalb
120,cell_1003,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,Pvalb
121,cell_1000,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,Other
122,cell_722,spot_122,0.9887981556676081,0.8869386492477978,0.9786122050256271,0.9894814399989884,0.9327125604335309,0.9838045520424427,Other
123,cell_303,spot_94,0.9273548246433105,0.9862172354656269,0.9332410657255422,0.9371561487616157,0.959047671268314,0.9393453010122855,Olig
124,cell_1076,spot_94,0.9273548246433105,0.9862172354656269,0.9332410657255422,0.9371561487616157,0.959047671268314,0.9393453010122855,Olig
125,cell_505,spot_94,0.9273548246433105,0.9862172354656269,0.9332410657255422,0.9371561487616157,0.959047671268314,0.9393453010122855,Astro
126,cell_428,spot_169,0.9132301927488097,0.9298716022136152,0.9148943336952903,0.9499781737865906,0.924322174388271,0.9474125738467586,Endo
127,cell_504,spot_169,0.9132301927488097,0.9298716022136152,0.9148943336952903,0.9499781737865906,0.924322174388271,0.9474125738467586,Endo
128,cell_364,spot_169,0.9132301927488097,0.9298716022136152,0.9148943336952903,0.9499781737865906,0.924322174388271,0.9474125738467586,Endo
129,cell_1279,spot_169,0.9132301927488097,0.9298716022136152,0.9148943336952903,0.9499781737865906,0.924322174388271,0.9474125738467586,Endo
130,cell_1346,spot_169,0.9132301927488097,0.9298716022136152,0.9148943336952903,0.9499781737865906,0.924322174388271,0.9474125738467586,Other
131,cell_1264,spot_169,0.9132301927488097,0.9298716022136152,0.9148943336952903,0.9499781737865906,0.924322174388271,0.9474125738467586,Astro
132,cell_912,spot_169,0.9132301927488097,0.9298716022136152,0.9148943336952903,0.9499781737865906,0.924322174388271,0.9474125738467586,Astro
133,cell_1069,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
134,cell_1339,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
135,cell_479,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
136,cell_1075,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
137,cell_887,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
138,cell_984,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
139,cell_660,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
140,cell_318,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
141,cell_374,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
142,cell_1036,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,ExcitatoryL6
143,cell_1392,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,Astro
144,cell_996,spot_119,0.986897886586458,0.9115930173475659,0.9793673996625689,0.9921838656335802,0.9247668057700731,0.9194500462021467,Astro
145,cell_995,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Npy
146,cell_832,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Endo
147,cell_880,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Endo
148,cell_832,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Endo
149,cell_838,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Endo
150,cell_302,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Endo
151,cell_820,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Endo
152,cell_188,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Astro
153,cell_822,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Astro
154,cell_952,spot_112,0.9863569999769723,0.9768404485809373,0.985405344837369,0.9823296090552197,0.9729677819792246,0.9156724444596777,Astro
155,cell_1312,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,ExcitatoryL4
156,cell_137,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,ExcitatoryL4
157,cell_1132,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,ExcitatoryL4
158,cell_1121,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,ExcitatoryL4
159,cell_1142,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,ExcitatoryL4
160,cell_1345,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,ExcitatoryL4
161,cell_1216,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,Endo
162,cell_1428,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,Endo
163,cell_884,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,Olig
164,cell_1464,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,Astro
165,cell_1108,spot_143,0.9823988310610636,0.8506109243527795,0.9692200403902352,0.9875055452581198,0.8383112977039415,0.9725861205027021,Astro
166,cell_1012,spot_21,0.9833807068350543,0.9390757892161018,0.978950215073159,0.9898856619931272,0.9612888703344314,0.9870259828272576,ExcitatoryL6
167,cell_636,spot_21,0.9833807068350543,0.9390757892161018,0.978950215073159,0.9898856619931272,0.9612888703344314,0.9870259828272576,Olig
168,cell_1297,spot_21,0.9833807068350543,0.9390757892161018,0.978950215073159,0.9898856619931272,0.9612888703344314,0.9870259828272576,Olig
169,cell_278,spot_21,0.9833807068350543,0.9390757892161018,0.978950215073159,0.9898856619931272,0.9612888703344314,0.9870259828272576,Olig
170,cell_334,spot_21,0.9833807068350543,0.9390757892161018,0.978950215073159,0.9898856619931272,0.9612888703344314,0.9870259828272576,Olig
171,cell_139,spot_21,0.9833807068350543,0.9390757892161018,0.978950215073159,0.9898856619931272,0.9612888703344314,0.9870259828272576,Olig
172,cell_294,spot_21,0.9833807068350543,0.9390757892161018,0.978950215073159,0.9898856619931272,0.9612888703344314,0.9870259828272576,Olig
173,cell_429,spot_21,0.9833807068350543,0.9390757892161018,0.978950215073159,0.9898856619931272,0.9612888703344314,0.9870259828272576,Olig
174,cell_189,spot_21,0.9833807068350543,0.9390757892161018,0.978950215073159,0.9898856619931272,0.9612888703344314,0.9870259828272576,Astro
175,cell_370,spot_19,0.9575757610302184,0.9667221265365318,0.9584903975808498,0.9556816121771492,0.9334091629692526,0.889604380575035,Vip
176,cell_433,spot_19,0.9575757610302184,0.9667221265365318,0.9584903975808498,0.9556816121771492,0.9334091629692526,0.889604380575035,Vip
177,cell_236,spot_19,0.9575757610302184,0.9667221265365318,0.9584903975808498,0.9556816121771492,0.9334091629692526,0.889604380575035,Other
178,cell_560,spot_19,0.9575757610302184,0.9667221265365318,0.9584903975808498,0.9556816121771492,0.9334091629692526,0.889604380575035,Other
179,cell_329,spot_19,0.9575757610302184,0.9667221265365318,0.9584903975808498,0.9556816121771492,0.9334091629692526,0.889604380575035,Astro
180,cell_329,spot_19,0.9575757610302184,0.9667221265365318,0.9584903975808498,0.9556816121771492,0.9334091629692526,0.889604380575035,Astro
181,cell_510,spot_73,0.9923300891279592,0.9496869863823751,0.9880657788534009,0.9949594472360219,0.9539091073406533,0.924499857368816,ExcitatoryL2and3
182,cell_319,spot_73,0.9923300891279592,0.9496869863823751,0.9880657788534009,0.9949594472360219,0.9539091073406533,0.924499857368816,Endo
183,cell_502,spot_73,0.9923300891279592,0.9496869863823751,0.9880657788534009,0.9949594472360219,0.9539091073406533,0.924499857368816,ExcitatoryL2and3
184,cell_381,spot_73,0.9923300891279592,0.9496869863823751,0.9880657788534009,0.9949594472360219,0.9539091073406533,0.924499857368816,ExcitatoryL2and3
185,cell_59,spot_73,0.9923300891279592,0.9496869863823751,0.9880657788534009,0.9949594472360219,0.9539091073406533,0.924499857368816,ExcitatoryL2and3
186,cell_563,spot_73,0.9923300891279592,0.9496869863823751,0.9880657788534009,0.9949594472360219,0.9539091073406533,0.924499857368816,ExcitatoryL2and3
187,cell_610,spot_73,0.9923300891279592,0.9496869863823751,0.9880657788534009,0.9949594472360219,0.9539091073406533,0.924499857368816,ExcitatoryL2and3
188,cell_359,spot_73,0.9923300891279592,0.9496869863823751,0.9880657788534009,0.9949594472360219,0.9539091073406533,0.924499857368816,ExcitatoryL2and3
